item_id,order_id,product_id,quantity,line_total
9664,966,102,1,24612.05
9665,966,44,2,12223.36
9671,967,76,5,40170.5
9672,967,69,2,15623.8
9681,968,63,1,7037.22
9691,969,95,3,17246.4
9692,969,96,1,23420.1
9693,969,14,5,111792.0
9701,970,21,5,101212.85
9702,970,41,5,123716.6
9703,970,58,5,10282.15
9704,970,98,5,101418.4
9711,971,110,4,99929.68
9712,971,85,2,10856.4
9721,972,21,5,101212.85
9722,972,67,5,63821.8
9723,972,13,5,92717.7
9724,972,104,3,64832.94
9731,973,76,4,32136.4
9732,973,14,3,67075.2
9733,973,20,3,60993.15
9734,973,80,5,96314.7
9741,974,108,1,11356.7
9751,975,56,5,15932.0
9752,975,77,2,44022.48
9761,976,67,3,38293.08
9762,976,75,4,88114.76
9771,977,80,3,57788.82
9772,977,33,5,12274.5
9773,977,18,1,16422.17
9774,977,14,4,89433.6
9781,978,71,1,19181.51
9782,978,96,2,46840.2
9791,979,59,3,74714.91
9792,979,83,5,54334.4
9793,979,21,4,80970.28
9801,980,93,1,21561.07
9811,981,76,3,24102.3
9812,981,74,2,1954.36
9813,981,97,5,60402.2
9814,981,86,4,99524.64
9821,982,75,4,88114.76
9822,982,30,4,86447.28
9831,983,96,1,23420.1
9832,983,72,3,58729.05
9841,984,56,2,6372.8
9851,985,44,4,24446.72
9852,985,22,1,8836.14
9853,985,85,3,16284.6
9861,986,74,2,1954.36
9862,986,81,2,24288.84
9871,987,97,5,60402.2
9872,987,99,5,14374.0
9881,988,103,4,41456.88
9891,989,110,4,99929.68
9901,990,95,4,22995.2
9902,990,96,2,46840.2
9911,991,16,5,29283.15
9921,992,100,4,43510.72
9922,992,92,4,24436.28
9923,992,47,5,109855.05
9924,992,89,2,17566.2
9931,993,89,3,26349.3
9932,993,65,4,46464.92
9933,993,14,5,111792.0
9941,994,19,4,23603.2
9951,995,82,3,20981.67
9961,996,29,2,41640.82
9971,997,56,4,12745.6
9972,997,85,3,16284.6
9973,997,108,5,56783.5
9974,997,42,5,70726.35
9975,997,91,2,4478.66
9981,998,84,2,27425.5
9991,999,62,5,86009.5
10001,1000,40,1,4503.36
10002,1000,89,4,35132.4
10011,1001,44,4,24446.72
10021,1002,107,4,26481.04
10022,1002,78,5,12992.55
10031,1003,65,5,58081.15
10032,1003,13,1,18543.54
10041,1004,20,2,40662.1
10051,1005,25,3,63790.83
10052,1005,86,5,124405.8
10053,1005,107,2,13240.52
10054,1005,103,2,20728.44
10055,1005,42,4,56581.08
10061,1006,38,4,65507.48
10071,1007,11,2,32331.92
10072,1007,54,1,24939.67
10073,1007,34,3,8923.62
10081,1008,76,1,8034.1
10091,1009,110,1,24982.42
10092,1009,100,2,21755.36
10101,1010,46,3,17007.24
10111,1011,44,5,30558.4
10112,1011,26,1,20274.64
10121,1012,94,2,12662.22
10122,1012,15,3,32511.24
10131,1013,83,4,43467.52
10141,1014,19,4,23603.2
10142,1014,71,1,19181.51
10151,1015,27,5,68187.95
10152,1015,100,5,54388.4
10153,1015,44,5,30558.4
10161,1016,91,5,11196.65
10162,1016,16,1,5856.63
10163,1016,80,4,77051.76
10171,1017,81,1,12144.42
10172,1017,29,3,62461.23
10181,1018,45,4,32914.4
10191,1019,24,3,8316.81
10192,1019,39,5,23464.5
10201,1020,61,4,3125.16
10211,1021,80,5,96314.7
10212,1021,65,5,58081.15
10213,1021,89,2,17566.2
10214,1021,95,5,28744.0
10221,1022,90,5,30689.05
10231,1023,75,5,110143.45
10232,1023,59,3,74714.91
10241,1024,22,3,26508.42
10242,1024,52,5,74111.8
10251,1025,51,1,14253.52
10261,1026,89,2,17566.2
10271,1027,97,4,48321.76
10272,1027,34,3,8923.62
10273,1027,18,2,32844.34
10281,1028,59,1,24904.97
10282,1028,99,3,8624.4
10291,1029,71,1,19181.51
10301,1030,104,2,43221.96
10302,1030,18,5,82110.85
10311,1031,109,4,55931.88
10312,1031,82,2,13987.78
10321,1032,42,2,28290.54
10322,1032,63,1,7037.22
10331,1033,44,3,18335.04
10332,1033,52,5,74111.8
10341,1034,73,1,514.01
10351,1035,87,5,56167.25
10361,1036,28,3,29322.27
10371,1037,85,2,10856.4
10372,1037,43,1,21149.87
10381,1038,59,4,99619.88
10391,1039,46,5,28345.4
10392,1039,105,5,25800.6
10401,1040,74,1,977.18
10402,1040,63,3,21111.66
10411,1041,44,3,18335.04
10412,1041,31,3,53286.03
10413,1041,12,4,28952.88
10421,1042,73,5,2570.05
10422,1042,107,1,6620.26
10423,1042,67,5,63821.8
10424,1042,54,4,99758.68
10431,1043,50,2,13979.12
10432,1043,109,2,27965.94
10433,1043,51,5,71267.6
10441,1044,14,2,44716.8
10442,1044,65,3,34848.69
10443,1044,27,3,40912.77
10451,1045,59,2,49809.94
10452,1045,27,4,54550.36
10453,1045,92,3,18327.21
10461,1046,17,3,3450.39
10462,1046,24,5,13861.35
10463,1046,61,5,3906.45
10471,1047,17,1,1150.13
10481,1048,97,2,24160.88
10482,1048,65,2,23232.46
10491,1049,30,3,64835.46
10501,1050,108,4,45426.8
10511,1051,72,4,78305.4
10512,1051,99,3,8624.4
10521,1052,108,5,56783.5
10522,1052,51,1,14253.52
10531,1053,24,1,2772.27
10541,1054,101,1,18362.36
10551,1055,75,3,66086.07
10561,1056,77,4,88044.96
10562,1056,92,1,6109.07
10571,1057,79,1,2195.71
10581,1058,86,5,124405.8
10591,1059,72,2,39152.7
10592,1059,102,1,24612.05
10593,1059,74,2,1954.36
10594,1059,82,5,34969.45
10595,1059,27,5,68187.95
10601,1060,56,4,12745.6
10602,1060,67,2,25528.72
10603,1060,12,4,28952.88
10604,1060,45,3,24685.8
10611,1061,92,1,6109.07
10612,1061,65,2,23232.46
10613,1061,20,1,20331.05
10614,1061,29,2,41640.82
10621,1062,40,4,18013.44
10622,1062,105,3,15480.36
10631,1063,55,5,13636.4
10641,1064,107,4,26481.04
10642,1064,79,5,10978.55
10643,1064,17,3,3450.39
10651,1065,92,2,12218.14
10652,1065,32,3,18250.53
10653,1065,58,2,4112.86
10654,1065,44,1,6111.68
10655,1065,76,5,40170.5
10661,1066,40,3,13510.08
10662,1066,75,3,66086.07
10671,1067,107,3,19860.78
10681,1068,97,4,48321.76
10691,1069,94,3,18993.33
10701,1070,70,3,46259.31
10711,1071,36,2,19138.86
10712,1071,20,2,40662.1
10713,1071,25,2,42527.22
10721,1072,68,5,114296.9
10722,1072,47,4,87884.04
10723,1072,109,5,69914.85
10724,1072,79,1,2195.71
10731,1073,110,2,49964.84
10732,1073,61,2,1562.58
10741,1074,93,2,43122.14
10742,1074,97,4,48321.76
10751,1075,35,5,80371.35
10761,1076,98,1,20283.68
10762,1076,32,4,24334.04
10771,1077,12,5,36191.1
10781,1078,19,5,29504.0
10791,1079,42,3,42435.81
10792,1079,16,2,11713.26
10793,1079,43,1,21149.87
10801,1080,40,3,13510.08
10811,1081,75,5,110143.45
10812,1081,29,2,41640.82
10813,1081,45,3,24685.8
10821,1082,50,1,6989.56
10822,1082,12,5,36191.1
10823,1082,15,1,10837.08
10831,1083,61,5,3906.45
10832,1083,67,3,38293.08
10833,1083,71,5,95907.55
10841,1084,65,3,34848.69
10842,1084,55,3,8181.84
10843,1084,33,3,7364.7
10844,1084,46,3,17007.24
10851,1085,17,5,5750.65
10861,1086,79,3,6587.13
10871,1087,71,5,95907.55
10872,1087,88,2,6929.2
10881,1088,81,1,12144.42
10882,1088,24,3,8316.81
10891,1089,87,1,11233.45
10901,1090,69,5,39059.5
10911,1091,43,4,84599.48
10912,1091,79,5,10978.55
10921,1092,65,5,58081.15
10922,1092,86,5,124405.8
10931,1093,108,1,11356.7
10932,1093,99,3,8624.4
10933,1093,87,3,33700.35
10941,1094,100,4,43510.72
10942,1094,28,1,9774.09
10951,1095,68,2,45718.76
10961,1096,40,1,4503.36
10971,1097,104,4,86443.92
10972,1097,87,3,33700.35
10973,1097,80,2,38525.88
10981,1098,37,5,35204.8
10991,1099,86,2,49762.32
10992,1099,68,5,114296.9
11001,1100,83,1,10866.88
11011,1101,25,5,106318.05
11021,1102,61,5,3906.45
11022,1102,31,2,35524.02
11031,1103,77,5,110056.2
11032,1103,76,2,16068.2
11033,1103,17,2,2300.26
11034,1103,102,2,49224.1
11035,1103,84,1,13712.75
11041,1104,25,1,21263.61
11051,1105,33,1,2454.9
11061,1106,99,5,14374.0
11071,1107,66,4,87833.6
11081,1108,14,5,111792.0
11091,1109,87,4,44933.8
11092,1109,96,4,93680.4
11093,1109,82,1,6993.89
11101,1110,21,3,60727.71
11111,1111,60,1,24291.42
11121,1112,103,2,20728.44
11131,1113,48,1,16558.25
11132,1113,51,5,71267.6
11133,1113,94,5,31655.55
11134,1113,42,1,14145.27
11141,1114,46,5,28345.4
11142,1114,64,2,6466.06
11143,1114,107,2,13240.52
11151,1115,63,5,35186.1
11161,1116,97,1,12080.44
11171,1117,36,1,9569.43
11181,1118,107,2,13240.52
11182,1118,62,1,17201.9
11191,1119,46,3,17007.24
11201,1120,86,1,24881.16
11202,1120,59,1,24904.97
11203,1120,67,4,51057.44
11204,1120,20,4,81324.2
11205,1120,53,4,41141.24
11211,1121,22,1,8836.14
11212,1121,20,4,81324.2
11221,1122,49,3,68719.26
11222,1122,22,1,8836.14
11223,1122,101,4,73449.44
11224,1122,39,5,23464.5
11231,1123,62,5,86009.5
11241,1124,86,5,124405.8
11242,1124,45,4,32914.4
11243,1124,109,1,13982.97
11251,1125,12,5,36191.1
11252,1125,58,2,4112.86
11261,1126,81,3,36433.26
11262,1126,36,5,47847.15
11271,1127,79,5,10978.55
11281,1128,62,4,68807.6
11282,1128,31,5,88810.05
11291,1129,12,2,14476.44
11292,1129,78,5,12992.55
11301,1130,82,5,34969.45
11302,1130,77,1,22011.24
11311,1131,98,4,81134.72
11312,1131,95,5,28744.0
11321,1132,14,3,67075.2
11331,1133,65,4,46464.92
11332,1133,34,1,2974.54
11333,1133,57,5,99529.7
11341,1134,59,5,124524.85
11342,1134,13,2,37087.08
11351,1135,22,2,17672.28
11361,1136,100,3,32633.04
11362,1136,108,4,45426.8
11371,1137,91,5,11196.65
11372,1137,77,2,44022.48
11373,1137,84,4,54851.0
11381,1138,21,5,101212.85
11391,1139,108,1,11356.7
11392,1139,84,4,54851.0
11393,1139,58,3,6169.29
11394,1139,28,3,29322.27
11401,1140,26,4,81098.56
11402,1140,69,4,31247.6
11411,1141,22,2,17672.28
11421,1142,60,2,48582.84
11422,1142,88,1,3464.6
11431,1143,97,5,60402.2
11441,1144,22,5,44180.7
11451,1145,62,3,51605.7
11452,1145,28,2,19548.18
11453,1145,66,2,43916.8
11461,1146,72,3,58729.05
11471,1147,20,1,20331.05
11472,1147,68,3,68578.14
11481,1148,57,1,19905.94
11482,1148,45,5,41143.0
11483,1148,27,3,40912.77
11491,1149,58,1,2056.43
11492,1149,73,3,1542.03
11501,1150,75,1,22028.69
11502,1150,27,5,68187.95
11511,1151,57,4,79623.76
11521,1152,101,1,18362.36
11522,1152,84,1,13712.75
11523,1152,13,4,74174.16
11531,1153,101,3,55087.08
11541,1154,17,2,2300.26
11542,1154,69,2,15623.8
11551,1155,46,5,28345.4
11552,1155,71,2,38363.02
11553,1155,33,5,12274.5
11561,1156,103,1,10364.22
11562,1156,46,1,5669.08
11571,1157,77,5,110056.2
11581,1158,99,3,8624.4
11591,1159,41,4,98973.28
11592,1159,22,1,8836.14
11593,1159,28,4,39096.36
11601,1160,80,4,77051.76
11602,1160,109,1,13982.97
11603,1160,58,1,2056.43
11604,1160,11,3,48497.88
11611,1161,93,1,21561.07
11612,1161,100,1,10877.68
11613,1161,107,5,33101.3
11614,1161,18,3,49266.51
11621,1162,89,1,8783.1
11622,1162,33,3,7364.7
11623,1162,70,2,30839.54
11624,1162,24,4,11089.08
11625,1162,95,1,5748.8
11631,1163,16,2,11713.26
11632,1163,106,4,43344.4
11633,1163,57,1,19905.94
11641,1164,28,1,9774.09
11642,1164,36,4,38277.72
11643,1164,16,1,5856.63
11651,1165,86,1,24881.16
11652,1165,51,1,14253.52
11653,1165,98,4,81134.72
11661,1166,100,1,10877.68
11671,1167,84,3,41138.25
11672,1167,50,3,20968.68
11673,1167,82,2,13987.78
11674,1167,102,2,49224.1
11681,1168,77,5,110056.2
11682,1168,70,5,77098.85
11683,1168,63,5,35186.1
11691,1169,63,3,21111.66
11701,1170,43,3,63449.61
11711,1171,109,5,69914.85
11712,1171,25,5,106318.05
11713,1171,63,2,14074.44
11714,1171,104,4,86443.92
11715,1171,22,2,17672.28
11721,1172,79,1,2195.71
11722,1172,21,1,20242.57
11723,1172,38,3,49130.61
11731,1173,30,3,64835.46
11741,1174,95,2,11497.6
11742,1174,89,2,17566.2
11743,1174,62,1,17201.9
11751,1175,48,3,49674.75
11752,1175,38,4,65507.48
11761,1176,108,2,22713.4
11771,1177,30,4,86447.28
11781,1178,62,5,86009.5
11782,1178,45,4,32914.4
11791,1179,65,4,46464.92
11801,1180,81,2,24288.84
11811,1181,43,5,105749.35
11812,1181,49,3,68719.26
11813,1181,80,2,38525.88
11814,1181,75,3,66086.07
11815,1181,35,2,32148.54
11821,1182,91,3,6717.99
11831,1183,28,1,9774.09
11832,1183,80,3,57788.82
11841,1184,68,4,91437.52
11851,1185,101,4,73449.44
11852,1185,17,5,5750.65
11853,1185,61,3,2343.87
11854,1185,57,3,59717.82
11861,1186,61,2,1562.58
11871,1187,34,1,2974.54
11881,1188,80,3,57788.82
11882,1188,53,1,10285.31
11891,1189,91,3,6717.99
11901,1190,96,2,46840.2
11902,1190,87,1,11233.45
11903,1190,24,1,2772.27
11911,1191,70,5,77098.85
11912,1191,110,1,24982.42
11913,1191,75,2,44057.38
11914,1191,60,3,72874.26
11915,1191,23,3,71855.16
11921,1192,67,1,12764.36
11922,1192,98,2,40567.36
11923,1192,60,2,48582.84
11931,1193,62,5,86009.5
11932,1193,102,3,73836.15
11941,1194,51,2,28507.04
11942,1194,45,1,8228.6
11943,1194,100,1,10877.68
11944,1194,21,2,40485.14
11951,1195,51,5,71267.6
11961,1196,18,1,16422.17
11971,1197,64,1,3233.03
11981,1198,25,3,63790.83
11991,1199,103,2,20728.44
12001,1200,55,3,8181.84
12002,1200,94,4,25324.44
12003,1200,98,5,101418.4
12004,1200,86,3,74643.48
12011,1201,47,1,21971.01
12021,1202,74,2,1954.36
12022,1202,23,2,47903.44
12023,1202,108,4,45426.8
12024,1202,67,5,63821.8
12025,1202,101,5,91811.8
12031,1203,56,5,15932.0
12041,1204,93,2,43122.14
12042,1204,14,1,22358.4
12051,1205,61,3,2343.87
12061,1206,90,1,6137.81
12062,1206,38,2,32753.74
12063,1206,49,5,114532.1
12064,1206,109,1,13982.97
12065,1206,103,1,10364.22
12071,1207,27,1,13637.59
12081,1208,65,3,34848.69
12082,1208,16,1,5856.63
12083,1208,75,1,22028.69
12084,1208,89,5,43915.5
12091,1209,89,1,8783.1
12101,1210,94,3,18993.33
12102,1210,54,3,74819.01
12103,1210,89,2,17566.2
12104,1210,33,3,7364.7
12105,1210,80,5,96314.7
12111,1211,16,3,17569.89
12121,1212,15,1,10837.08
12131,1213,73,5,2570.05
12132,1213,83,1,10866.88
12141,1214,61,4,3125.16
12142,1214,84,5,68563.75
12151,1215,80,4,77051.76
12161,1216,72,2,39152.7
12162,1216,44,4,24446.72
12163,1216,16,5,29283.15
12171,1217,98,2,40567.36
12181,1218,38,5,81884.35
12182,1218,95,3,17246.4
12183,1218,35,3,48222.81
12191,1219,58,1,2056.43
12192,1219,39,1,4692.9
12201,1220,69,4,31247.6
12211,1221,31,1,17762.01
12212,1221,53,2,20570.62
12213,1221,52,2,29644.72
12221,1222,12,4,28952.88
12222,1222,20,2,40662.1
12231,1223,51,3,42760.56
12232,1223,43,1,21149.87
12233,1223,27,4,54550.36
12234,1223,61,5,3906.45
12235,1223,34,3,8923.62
12241,1224,18,2,32844.34
12251,1225,84,2,27425.5
12252,1225,100,2,21755.36
12261,1226,50,1,6989.56
12262,1226,53,1,10285.31
12263,1226,23,1,23951.72
12271,1227,93,1,21561.07
12272,1227,64,3,9699.09
12281,1228,92,5,30545.35
12291,1229,63,3,21111.66
12292,1229,76,2,16068.2
12301,1230,25,1,21263.61
12311,1231,67,2,25528.72
12321,1232,89,3,26349.3
12322,1232,11,4,64663.84
12323,1232,47,3,65913.03
12331,1233,83,4,43467.52
12332,1233,82,3,20981.67
12333,1233,80,5,96314.7
12341,1234,22,5,44180.7
12342,1234,32,4,24334.04
12343,1234,86,3,74643.48
12344,1234,105,2,10320.24
12351,1235,40,2,9006.72
12361,1236,33,2,4909.8
12362,1236,12,4,28952.88
12371,1237,77,2,44022.48
12381,1238,70,4,61679.08
12391,1239,99,4,11499.2
12392,1239,87,1,11233.45
12393,1239,27,1,13637.59
12394,1239,11,3,48497.88
12401,1240,39,5,23464.5
12402,1240,102,1,24612.05
12403,1240,107,2,13240.52
12411,1241,100,2,21755.36
12421,1242,88,2,6929.2
12431,1243,78,1,2598.51
12441,1244,73,1,514.01
12442,1244,103,3,31092.66
12451,1245,66,1,21958.4
12452,1245,24,5,13861.35
12461,1246,79,3,6587.13
12462,1246,58,5,10282.15
12471,1247,104,3,64832.94
12472,1247,86,5,124405.8
12481,1248,99,1,2874.8
12482,1248,71,4,76726.04
12483,1248,32,5,30417.55
12491,1249,101,3,55087.08
12492,1249,17,2,2300.26
12501,1250,108,5,56783.5
12502,1250,100,2,21755.36
12511,1251,59,5,124524.85
12521,1252,76,5,40170.5
12522,1252,85,3,16284.6
12523,1252,72,3,58729.05
12524,1252,33,3,7364.7
12531,1253,95,2,11497.6
12532,1253,23,4,95806.88
12533,1253,76,2,16068.2
12534,1253,28,1,9774.09
12541,1254,81,2,24288.84
12551,1255,79,2,4391.42
12552,1255,27,2,27275.18
12561,1256,30,3,64835.46
12562,1256,18,1,16422.17
12571,1257,73,3,1542.03
12581,1258,104,5,108054.9
12582,1258,27,1,13637.59
12591,1259,57,5,99529.7
12601,1260,36,1,9569.43
12602,1260,100,2,21755.36
12611,1261,105,1,5160.12
12612,1261,12,2,14476.44
12613,1261,27,1,13637.59
12621,1262,102,2,49224.1
12631,1263,27,2,27275.18
12641,1264,74,1,977.18
12642,1264,56,2,6372.8
12643,1264,27,3,40912.77
12651,1265,16,2,11713.26
12652,1265,110,5,124912.1
12653,1265,108,1,11356.7
12661,1266,17,3,3450.39
12662,1266,63,4,28148.88
12671,1267,98,1,20283.68
12681,1268,87,2,22466.9
12691,1269,67,5,63821.8
12692,1269,69,1,7811.9
12693,1269,56,5,15932.0
12694,1269,61,5,3906.45
12701,1270,109,1,13982.97
12711,1271,94,5,31655.55
12712,1271,31,1,17762.01
12721,1272,98,1,20283.68
12722,1272,106,4,43344.4
12731,1273,88,1,3464.6
12741,1274,31,2,35524.02
12742,1274,85,1,5428.2
12743,1274,106,1,10836.1
12744,1274,78,3,7795.53
12751,1275,105,5,25800.6
12761,1276,19,4,23603.2
12762,1276,90,2,12275.62
12763,1276,60,2,48582.84
12771,1277,36,4,38277.72
12772,1277,26,4,81098.56
12781,1278,18,3,49266.51
12791,1279,58,4,8225.72
12792,1279,64,4,12932.12
12801,1280,16,2,11713.26
12802,1280,60,1,24291.42
12803,1280,40,5,22516.8
12804,1280,100,5,54388.4
12805,1280,61,4,3125.16
12811,1281,18,3,49266.51
12821,1282,110,3,74947.26
12822,1282,108,3,34070.1
12831,1283,67,4,51057.44
12832,1283,66,2,43916.8
12841,1284,88,2,6929.2
12842,1284,109,2,27965.94
12851,1285,55,3,8181.84
12852,1285,12,5,36191.1
12861,1286,69,2,15623.8
12871,1287,32,4,24334.04
12881,1288,26,1,20274.64
12891,1289,29,3,62461.23
12901,1290,63,2,14074.44
12911,1291,105,3,15480.36
12912,1291,54,3,74819.01
12913,1291,94,2,12662.22
12914,1291,82,1,6993.89
12921,1292,76,1,8034.1
12922,1292,92,5,30545.35
12931,1293,87,1,11233.45
12932,1293,98,5,101418.4
12933,1293,90,4,24551.24
12941,1294,41,3,74229.96
12951,1295,102,5,123060.25
12952,1295,21,4,80970.28
12953,1295,95,3,17246.4
12954,1295,87,2,22466.9
12961,1296,54,2,49879.34
12971,1297,103,3,31092.66
12972,1297,47,1,21971.01
12973,1297,69,3,23435.7
12974,1297,34,5,14872.7
12981,1298,42,3,42435.81
12991,1299,15,1,10837.08
12992,1299,99,3,8624.4
12993,1299,41,5,123716.6
12994,1299,20,4,81324.2
13001,1300,58,3,6169.29
13002,1300,103,3,31092.66
13011,1301,110,5,124912.1
13012,1301,104,3,64832.94
13013,1301,60,4,97165.68
13014,1301,99,3,8624.4
13021,1302,62,3,51605.7
13022,1302,86,3,74643.48
13023,1302,102,2,49224.1
13031,1303,41,4,98973.28
13041,1304,71,3,57544.53
13051,1305,104,5,108054.9
13061,1306,59,2,49809.94
13062,1306,19,3,17702.4
13063,1306,66,2,43916.8
13071,1307,54,3,74819.01
13081,1308,79,1,2195.71
13091,1309,90,5,30689.05
13092,1309,50,1,6989.56
13101,1310,34,5,14872.7
13102,1310,108,2,22713.4
13103,1310,62,3,51605.7
13111,1311,58,4,8225.72
13112,1311,84,3,41138.25
13113,1311,59,4,99619.88
13121,1312,41,1,24743.32
13131,1313,46,2,11338.16
13132,1313,28,3,29322.27
13141,1314,86,2,49762.32
13142,1314,26,4,81098.56
13143,1314,45,1,8228.6
13151,1315,47,5,109855.05
13152,1315,17,5,5750.65
13153,1315,96,2,46840.2
13154,1315,44,2,12223.36
13161,1316,31,3,53286.03
13162,1316,64,3,9699.09
13163,1316,25,3,63790.83
13171,1317,18,4,65688.68
13181,1318,39,4,18771.6
13182,1318,95,2,11497.6
13191,1319,98,1,20283.68
13201,1320,93,1,21561.07
13211,1321,78,2,5197.02
13212,1321,56,2,6372.8
13221,1322,21,4,80970.28
13222,1322,58,1,2056.43
13223,1322,104,5,108054.9
13224,1322,81,3,36433.26
13231,1323,37,3,21122.88
13241,1324,95,2,11497.6
13242,1324,46,4,22676.32
13243,1324,105,5,25800.6
13251,1325,44,4,24446.72
13252,1325,45,1,8228.6
13253,1325,98,1,20283.68
13261,1326,93,1,21561.07
13262,1326,31,5,88810.05
13271,1327,54,2,49879.34
13272,1327,105,2,10320.24
13281,1328,70,4,61679.08
13282,1328,68,4,91437.52
13283,1328,27,3,40912.77
13284,1328,84,4,54851.0
13291,1329,70,1,15419.77
13301,1330,18,1,16422.17
13311,1331,91,4,8957.32
13312,1331,100,5,54388.4
13313,1331,56,1,3186.4
13314,1331,30,1,21611.82
13321,1332,58,1,2056.43
13322,1332,52,1,14822.36
13323,1332,94,1,6331.11
13324,1332,77,2,44022.48
13331,1333,98,2,40567.36
13332,1333,33,1,2454.9
13341,1334,51,4,57014.08
13351,1335,35,4,64297.08
13352,1335,26,1,20274.64
13361,1336,40,1,4503.36
13362,1336,84,2,27425.5
13371,1337,78,1,2598.51
13372,1337,91,4,8957.32
13373,1337,99,2,5749.6
13381,1338,36,3,28708.29
13382,1338,26,3,60823.92
13383,1338,59,2,49809.94
13384,1338,90,5,30689.05
13391,1339,33,5,12274.5
13392,1339,103,2,20728.44
13393,1339,14,5,111792.0
13401,1340,73,2,1028.02
13402,1340,42,3,42435.81
13403,1340,55,5,13636.4
13411,1341,95,2,11497.6
13421,1342,29,4,83281.64
13422,1342,32,2,12167.02
13423,1342,30,5,108059.1
13424,1342,92,2,12218.14
13431,1343,88,3,10393.8
13432,1343,33,4,9819.6
13433,1343,11,2,32331.92
13434,1343,47,3,65913.03
13441,1344,40,4,18013.44
13451,1345,75,1,22028.69
13452,1345,55,4,10909.12
13461,1346,17,5,5750.65
13471,1347,16,4,23426.52
13472,1347,76,1,8034.1
13473,1347,34,5,14872.7
13474,1347,60,2,48582.84
13475,1347,88,2,6929.2
13481,1348,23,1,23951.72
13491,1349,30,1,21611.82
13492,1349,61,3,2343.87
13501,1350,81,5,60722.1
13502,1350,39,5,23464.5
13511,1351,34,1,2974.54
13512,1351,101,4,73449.44
13521,1352,91,3,6717.99
13522,1352,66,5,109792.0
13531,1353,110,3,74947.26
13532,1353,62,4,68807.6
13533,1353,72,3,58729.05
13534,1353,36,2,19138.86
13541,1354,38,2,32753.74
13551,1355,31,5,88810.05
13561,1356,24,5,13861.35
13571,1357,30,3,64835.46
13581,1358,96,5,117100.5
13582,1358,105,2,10320.24
13591,1359,96,2,46840.2
13592,1359,98,2,40567.36
13593,1359,91,3,6717.99
13601,1360,59,5,124524.85
13602,1360,34,3,8923.62
13611,1361,94,1,6331.11
13621,1362,42,2,28290.54
13622,1362,92,1,6109.07
13623,1362,103,1,10364.22
13624,1362,72,5,97881.75
13631,1363,61,4,3125.16
13641,1364,41,1,24743.32
13651,1365,51,5,71267.6
13652,1365,40,3,13510.08
13661,1366,94,2,12662.22
13662,1366,82,1,6993.89
13663,1366,52,1,14822.36
13671,1367,60,2,48582.84
13681,1368,18,3,49266.51
13682,1368,76,4,32136.4
13691,1369,103,4,41456.88
13701,1370,60,3,72874.26
13702,1370,19,3,17702.4
13711,1371,16,3,17569.89
13712,1371,57,5,99529.7
13713,1371,51,1,14253.52
13721,1372,91,3,6717.99
13722,1372,95,1,5748.8
13723,1372,19,4,23603.2
13731,1373,45,3,24685.8
13732,1373,20,3,60993.15
13733,1373,83,4,43467.52
13734,1373,109,3,41948.91
13735,1373,97,1,12080.44
13741,1374,96,5,117100.5
13742,1374,22,4,35344.56
13751,1375,38,3,49130.61
13752,1375,86,4,99524.64
13761,1376,56,1,3186.4
13762,1376,34,4,11898.16
13771,1377,28,2,19548.18
13772,1377,13,4,74174.16
13773,1377,43,2,42299.74
13781,1378,20,4,81324.2
13782,1378,90,1,6137.81
13791,1379,95,1,5748.8
13801,1380,20,2,40662.1
13811,1381,107,4,26481.04
13812,1381,102,5,123060.25
13821,1382,79,4,8782.84
13822,1382,83,4,43467.52
13831,1383,77,4,88044.96
13841,1384,32,4,24334.04
13851,1385,72,1,19576.35
13852,1385,40,5,22516.8
13861,1386,34,1,2974.54
13862,1386,27,4,54550.36
13863,1386,67,3,38293.08
13864,1386,94,5,31655.55
13865,1386,60,5,121457.1
13871,1387,71,5,95907.55
13872,1387,94,4,25324.44
13881,1388,92,2,12218.14
13891,1389,98,3,60851.04
13892,1389,84,2,27425.5
13893,1389,100,1,10877.68
13894,1389,99,5,14374.0
13901,1390,109,4,55931.88
13911,1391,35,1,16074.27
13921,1392,97,2,24160.88
13922,1392,103,2,20728.44
13923,1392,85,1,5428.2
13924,1392,92,2,12218.14
13925,1392,53,1,10285.31
13931,1393,86,1,24881.16
13941,1394,14,3,67075.2
13951,1395,59,3,74714.91
13952,1395,45,5,41143.0
13961,1396,47,1,21971.01
13962,1396,72,1,19576.35
13971,1397,64,5,16165.15
13981,1398,50,4,27958.24
13982,1398,80,4,77051.76
13991,1399,84,5,68563.75
13992,1399,68,4,91437.52
14001,1400,22,3,26508.42
14002,1400,64,4,12932.12
14003,1400,36,1,9569.43
14004,1400,60,3,72874.26
14011,1401,15,3,32511.24
14012,1401,13,3,55630.62
14013,1401,63,2,14074.44
14014,1401,42,4,56581.08
14021,1402,86,4,99524.64
14031,1403,83,4,43467.52
14032,1403,65,1,11616.23
14033,1403,89,1,8783.1
14034,1403,34,5,14872.7
14035,1403,70,3,46259.31
14041,1404,100,4,43510.72
14051,1405,37,1,7040.96
14061,1406,86,1,24881.16
14062,1406,70,2,30839.54
14071,1407,25,2,42527.22
14081,1408,70,2,30839.54
14082,1408,63,4,28148.88
14091,1409,21,3,60727.71
14101,1410,78,5,12992.55
14102,1410,90,5,30689.05
14111,1411,89,3,26349.3
14112,1411,61,4,3125.16
14113,1411,55,4,10909.12
14121,1412,53,3,30855.93
14131,1413,48,3,49674.75
14132,1413,106,1,10836.1
